City,County,Name,Phone,Street1,full_address,latitude,longitude
Tucker,Jefferson,Wellpath - Tucker,870-850-8899,2400 State Farm Rd,"2400 State Farm Rd, Tucker, Jefferson, AR",34.44424003854868,-91.93881657318282
Malvern,Hot Spring,Wellpath - Ouchita River unit,501-467-3400,100 Walco Dr,"100 Walco Dr, Malvern, Hot Spring, AR",34.376443,-92.827911
Malvern,Hot Spring,Wellpath - Omega,501-467-3041,104 WAlco Dr,"104 WAlco Dr, Malvern, Hot Spring, AR",34.376433364155965,-92.8279122847792
Springdale,Washington,Wellpath- Northwest Work Release,479-756-2037,600 West Sunset,"600 West Sunset, Springdale, Washington, AR",36.1755724,-94.1609086
Fayetteville,Washington,Wellpath - NorthwestArkansas Community Corrections,479-695-3428,114 N College St,"114 N College St, Fayetteville, Washington, AR",33.358696,-93.437186
Osceola,Mississippi,Wellpath - Northeast Arkansas Community Corrections,870-563-8330,1351 Cyro Rd,"1351 Cyro Rd, Osceola, Mississippi, AR",35.682887564788565,-89.98583286280387
Calico Rock,Izard,Wellpath - North Central Unit,870-297-4311,10 Prison Circle,"10 Prison Circle, Calico Rock, Izard, AR",36.1636645,-92.15208633935715
Texarkana,Miller,Wellpath- Southwest Arkansas Community Corrections,870-779-2036,506 Walnut st,"506 Walnut st, Texarkana, Miller, AR",33.42580819142489,-94.04150987605732
Little Rock,Pulaski,Little Rock Eye Clinic,501-224-5658,201 Executive Court,"201 Executive Court, Little Rock, Pulaski, AR",34.75309794002484,-92.39033380974398
Russellville,Pope,C & D Drug Store,479-968-2456,121 N Commerce Ave,"121 N Commerce Ave, Russellville, Pope, AR",35.2792243,-93.1351585
Little Rock,Pulaski,"Little Rock Children's Clinic, P.A.",501-227-6727,9600 Baptist Health Drive,"9600 Baptist Health Drive, Little Rock, Pulaski, AR",34.74568202941177,-92.38186364705882
Holiday Island,Carroll,Holiday Island Pharmacy,479-239-2121,2 Forest Park Drive,"2 Forest Park Drive, Holiday Island, Carroll, AR",35.284774,-93.743297
De Queen,Sevier,Lansdell Family Clinic- DeQueen,870-584-1055,500 E. Collin Raye Dr.,"500 E. Collin Raye Dr., De Queen, Sevier, AR",34.04544197470705,-94.32906855352591
Lockesburg,Sevier,Lansdell Family Clinic- Lockesburg,870-289-2076,101 W. Main St.,"101 W. Main St., Lockesburg, Sevier, AR",33.967264,-94.169529
Dierks,Sevier,Lansdell Family Clinic- dierks,870-286-2128,1124 Main Ave,"1124 Main Ave, Dierks, Sevier, AR",34.12848,-94.016359
Texarkana,Miller,"Lansdell Family Clinic-Texarkana, AR",870-330-4385,3809 E. 9th St,"3809 E. 9th St, Texarkana, Miller, AR",33.4319321,-93.9994561
Searcy,White,Harding University College of Pharmacy,501-279-5459,803 E. Park,"803 E. Park, Searcy, White, AR",35.2504131,-91.732019
BENTONVILLE,Benton,THE CLINIC AT COMMERCE CENTRE,479-273-2228,301SOUTHWEST 16TH STREET,"301SOUTHWEST 16TH STREET, BENTONVILLE, Benton, AR",36.35452,-94.21232
Searcy,White,Stotts Drug Co. Inc.,501-268-2536,103 W. Arch Ave,"103 W. Arch Ave, Searcy, White, AR",35.250048325720684,-91.73778614844666
Pine Bluff,Jefferson,Fresenius Medical Care Pine Bluff Dialysis,870-536-8050,2910 Market st,"2910 Market st, Pine Bluff, Jefferson, AR",34.21298574603983,-91.9718768750223
Helena,Phillips,"Phillips Hospital Company, LLC d/b/a Helena Regional Medic",870-338-5800,1801 Martin Luther King Drive,"1801 Martin Luther King Drive, Helena, Phillips, AR",34.510228999999995,-90.6271097718704
Little Rock,Pulaski,Fresenius Kidney Care East Little Rock Dialysis,501-660-7867,5320 West 12 th Street,"5320 West 12 th Street, Little Rock, Pulaski, AR",33.598394,-92.080057
Little Rock,Pulaski,"Nephropathology Associates, PLC dba. Arkana Laboratories",501-604-2695,10810 Executive Center Drive,"10810 Executive Center Drive, Little Rock, Pulaski, AR",34.739363801953075,-92.3946608530723
Marion,Crittenden,Marion Minor Medical,870-559-2314,136 Block St,"136 Block St, Marion, Crittenden, AR",35.2097857457861,-90.20425615466978
vilonia,Faulkner,VILONIA FAMILY PHARMACY,501-796-2204,1122 main st,"1122 main st, vilonia, Faulkner, AR",35.083963,-92.2038984
Danville,Yell,John Ed Chambers Memorial Hospital,479-495-2241,719 Detroit,"719 Detroit, Danville, Yell, AR",35.0547224,-93.3881323315728
Van Buren,Crawford,"Barlow Pharmacies, Inc dba Pharmacy Express",479-474-7171,1515 Fayetteville Rd,"1515 Fayetteville Rd, Van Buren, Crawford, AR",35.45628816519049,-94.35670583721476
Little Rock,Pulaski,Cornerstone Specialty Hospitals Little Rock,501-515-2292,2 St. Vincent Drive (6th Floor),"2 St. Vincent Drive (6th Floor), Little Rock, Pulaski, AR",34.193287,-92.046568
Little Rock,Pulaski,Hillcrest Family Practice Clinic,501-664-0769,4601 Woodlawn Dr,"4601 Woodlawn Dr, Little Rock, Pulaski, AR",34.756326,-92.324365
Hot Springs,Garland,Genoa Healthcare 00109,501-762-8919,125 Wellness Way,"125 Wellness Way, Hot Springs, Garland, AR",34.463823,-93.078901
Springdale,Washington,Genoa Healthcare 00068,479-419-9285,2400 S. 48th St,"2400 S. 48th St, Springdale, Washington, AR",36.164842,-94.1851110833484
Texarkana,Miller,Genoa Healthcare 20091,870-397-8985,2904 Arkansas Blvd,"2904 Arkansas Blvd, Texarkana, Miller, AR",33.46067553798638,-94.01163254725188
El Dorado,Pulaski,Genoa Healthcare 20160,870-639-6227,715 North College Ave,"715 North College Ave, El Dorado, Pulaski, AR",33.219576,-92.674113
Little Rock,Union,Genoa Healthcare 20142,501-859-0472,10025 West Markham,"10025 West Markham, Little Rock, Union, AR",34.088671,-94.439206
Fort Smith,Sebastian,Genoa Healthcare 20010,479-755-2652,3111 S. 70th St,"3111 S. 70th St, Fort Smith, Sebastian, AR",35.351865,-94.355608
Fayetteville,Washington,McDonald Eye Associates,479-521-2555,3689 N. Steele Blvd,"3689 N. Steele Blvd, Fayetteville, Washington, AR",36.1184843,-94.15770778733426
ROGERS,Benton,OCH BENTON COUNTY CLINIC,479-278-7189,102 RUSSELL ROAD,"102 RUSSELL ROAD, ROGERS, Benton, AR",35.839507,-90.364097
GRAVETTE,Benton,OCH GRAVETTE CLINIC,479-787-5221,1101 JACKSON ST SW,"1101 JACKSON ST SW, GRAVETTE, Benton, AR",36.4086921,-94.4604384
GRAVETTE,Benton,OZARK COMMUNITY HOSPITAL,479-787-5291,1101 JACKSON ST SW,"1101 JACKSON ST SW, GRAVETTE, Benton, AR",36.4086921,-94.4604384
Blytheville,Mississippi,Rose Pharmacy,870-762-4545,1003 N. 6th St,"1003 N. 6th St, Blytheville, Mississippi, AR",35.93677510204082,-89.910141
Fayetteville,Washington,TruHealth Family Care,479-527-9966,2630 E. Citizens Drive,"2630 E. Citizens Drive, Fayetteville, Washington, AR",36.088702,-94.124194
Cabot,Lonoke,Cabot Emergency Hospital,501-333-9110,212 Willie Ray Dr,"212 Willie Ray Dr, Cabot, Lonoke, AR",34.98181435,-92.03474054275506
Fort Smith,Sebastian,Pediatric Partners,479-478-7200,7303 Rogers Ave,"7303 Rogers Ave, Fort Smith, Sebastian, AR",35.35337510425146,-94.35216110446989
marion,Crittenden,Marion Family Pharmacy,870-739-1111,134 block st,"134 block st, marion, Crittenden, AR",35.20982350198981,-90.20427028121578
Star City,Lincoln,Mainline Health Systems Star City Clinic,870-628-5110,110 North Drew St,"110 North Drew St, Star City, Lincoln, AR",33.942773561224485,-91.84502736734694
Warren,Bradley,Mainline Health Systems Warren Clinic,870-226-6786,1012 East Church St,"1012 East Church St, Warren, Bradley, AR",33.609660219422565,-92.04953471102618
Dermott,Chicot,Mainline Health Systems Dermott Clinic,870-538-5296,300 S. School St,"300 S. School St, Dermott, Chicot, AR",33.523003493554704,-91.43863613573338
Eudora,Chicot,Mainline Health Systems Eudora Clinic,870-355-2512,579 E. Beouff St,"579 E. Beouff St, Eudora, Chicot, AR",33.111996287459064,-91.25616286793807
Portland,Ashley,Mainline Health Systems Portland Clinic,870-737-2221,233 N. Main St,"233 N. Main St, Portland, Ashley, AR",33.238947,-91.511409
Monticello,Drew,Mainline Health Systems UAM Clinic,870-367-6246,136 University Court,"136 University Court, Monticello, Drew, AR",33.59158553061224,-91.81520124489796
Wilmot,Ashley,Mainline Health Systems,870-473-2274,203 McComb St,"203 McComb St, Wilmot, Ashley, AR",33.059689,-91.572382
Monticello,Drew,Mainline Health Systems Monticello Clinic,870-367-6246,535 Jordan Drive,"535 Jordan Drive, Monticello, Drew, AR",33.6081836961834,-91.8188361799928
Rison,Cleveland,Mainline Health Systems,870-325-6255,505 Sycamore St,"505 Sycamore St, Rison, Cleveland, AR",33.95798427181104,-92.18839064598428
Hope,Hempstead,Wadley Regional Medical Center At Hope,870-722-3800,2001 S. Main Street,"2001 S. Main Street, Hope, Hempstead, AR",33.648145400000004,-93.58407907556622
Little Rock,Pulaski,Arkansas Otolaryngology Center,501-227-5050,10201 Kanis Rd,"10201 Kanis Rd, Little Rock, Pulaski, AR",34.741595674700314,-92.3568796608397
North Little Rock,Pulaski,Medicine Man Pharmacy JFK,501-907-2095,5308 JFK Blvd,"5308 JFK Blvd, North Little Rock, Pulaski, AR",34.80351,-92.253116
Benton,Saline,Central AR Pediatric Clinic,501-847-2500,2301 Springhill Rd.,"2301 Springhill Rd., Benton, Saline, AR",34.616691,-92.516152
Cabot,Lonoke,Greystone Rx,501-286-6054,15361 Hwy 5,"15361 Hwy 5, Cabot, Lonoke, AR",35.017031,-92.072135
WYNNE,Cross,WYNNE APOTHECARY,870-238-8511,411 S FALLS BLVD,"411 S FALLS BLVD, WYNNE, Cross, AR",35.22099698616886,-90.78750156783936
Paragould,Greene,Walden Drug,870-236-6118,3104 W Kingshighway,"3104 W Kingshighway, Paragould, Greene, AR",36.059315,-90.528919
Viola,Fulton,Pharmacy Barn LLC,870-900-1001,9746 Hwy 62 West,"9746 Hwy 62 West, Viola, Fulton, AR",36.396042,-91.988698
Fort Smith,Sebastian,Good Samartian Clinic,479-783-0233,615 North B Street,"615 North B Street, Fort Smith, Sebastian, AR",35.38875757142857,-94.42344914285714
PARAGOULD,Greene,MCHANEY DRUG,870-236-3180,1400 WEST HUNT STREET,"1400 WEST HUNT STREET, PARAGOULD, Greene, AR",36.059762,-90.503536
Marked Tree,Poinsett,Family Care Pharmacy,870-358-2484,98 Hwy 63 B suite A,"98 Hwy 63 B suite A, Marked Tree, Poinsett, AR",35.5311,-90.427546
Little Rock,Pulaski,Mobiile Health Screenings Inc,901-335-1782,2100 Riverdale,"2100 Riverdale, Little Rock, Pulaski, AR",34.769082,-92.304901
Conway,Faulkner,Smith Family Pharmacy,501-336-8188,2425 Dave Ward Drive,"2425 Dave Ward Drive, Conway, Faulkner, AR",35.06899195,-92.46262625971237
Dardanelle,Yell,Dardanelle Regional Medical Center,479-229-4677,200 N 3rd St,"200 N 3rd St, Dardanelle, Yell, AR",35.220331,-93.15754082412133
Crossett,Ashley,"Baker's Pharmacy, Inc.",870-364-5155,300 Main street,"300 Main street, Crossett, Ashley, AR",33.132377,-91.96161
Gentry,Benton,"Smith Drug, PLLC",479-736-2241,695 E Third St,"695 E Third St, Gentry, Benton, AR",35.933026,-90.247787
Jacksonville,Pulaski,Cornerstone Pharmacy Jacksonville,501-982-6979,315 S James St,"315 S James St, Jacksonville, Pulaski, AR",34.8647495,-92.1207158
Horseshoe Bend,Izard,Horseshoe Health & Medicine,870-670-4580,600 Market St,"600 Market St, Horseshoe Bend, Izard, AR",36.21860139376816,-91.75602577300168
Rogers,Benton,Everest Rehabilitation Hospital of NWA,479-341-4003,4313 S. Pleasant Grove Crossing Blvd,"4313 S. Pleasant Grove Crossing Blvd, Rogers, Benton, AR",34.546197,-92.584798
Little Rock,Pulaski,SMA Medicine & Nephrology Clinic,501-603-9277,1515 Kanis Park Drive,"1515 Kanis Park Drive, Little Rock, Pulaski, AR",34.739185285714285,-92.37598114285714
Searcy,White,"Stan-Kel Pharmacies, Inc.",501-305-1000,2007 West Beebe Capps Exp.,"2007 West Beebe Capps Exp., Searcy, White, AR",35.24710694516164,-91.7591964348939
Bentonville,Benton,"Infinity Compounding Solutions, LLC dBa Infinity Care Solu",888-414-5805,1204 SE 28th St.,"1204 SE 28th St., Bentonville, Benton, AR",36.342506812080536,-94.19488716778524
Marianna,Lee,Lee County Cooperative Clinic,870-295-5225,530 West Atkins Blvd,"530 West Atkins Blvd, Marianna, Lee, AR",33.612139,-91.195149
Little Rock,Pulaski,Arkansas Children's Hospital - West Little Rock Clinic,501-364-1869,16101 Cantrell Road,"16101 Cantrell Road, Little Rock, Pulaski, AR",34.80320357175438,-92.45066496359156
Little Rock,Pulaski,Arkansas Children's Hospital,501-364-1287,1 Children's Way,"1 Children's Way, Little Rock, Pulaski, AR",34.74084135,-92.29159165584193
Jonesboro,Craighead,Arkansas Children's Hospital - Jonesboro Clinic,870-251-8925,520 Carson Street,"520 Carson Street, Jonesboro, Craighead, AR",35.83736464583333,-90.70116645833332
Little Rock,Pulaski,Arkansas Children's Hospital - Southwest Little Rock Clini,501-214-9129,9015 Daily Drive,"9015 Daily Drive, Little Rock, Pulaski, AR",34.063604,-92.109166
Walnut Ridge,Lawrence,Rogers Pharmacy,870-886-5700,221 SW 2nd St.,"221 SW 2nd St., Walnut Ridge, Lawrence, AR",36.06817937352154,-90.95790985591024
Springdale,Washington,Arkansas Children's Northwest,479-725-6844,2601 Gene George Blvd,"2601 Gene George Blvd, Springdale, Washington, AR",36.16251145,-94.19001151854488
Harrison,Boone,"Hometown Doc, PA",870-399-0077,1014 N Spring St,"1014 N Spring St, Harrison, Boone, AR",36.23924061027471,-93.10975683579214
Little Rock,Pulaski,DCI-Little Rock,501-227-0983,1910 John Barrow Road,"1910 John Barrow Road, Little Rock, Pulaski, AR",34.73581811509708,-92.37257274612978
Fayetteville,Washington,Vantage Point of Northwest Arkansas,479-521-5731,4253 N. Crossover Road,"4253 N. Crossover Road, Fayetteville, Washington, AR",36.1282271,-94.11991788104798
HIGHLAND,Sharp,"DAVIDSON DRUG,  LLC",870-955-1022,1238A HIGHWAY 62/412,"1238A HIGHWAY 62/412, HIGHLAND, Sharp, AR",36.268493,-91.514342
conway,Faulkner,valley health services,501-513-1225,1545 hogan lane,"1545 hogan lane, conway, Faulkner, AR",35.100473666666666,-92.49766177777778
Blytheville,Mississippi,Great River Medical Center,870-838-7181,1520 North Division Street,"1520 North Division Street, Blytheville, Mississippi, AR",35.9431052,-89.91670864963586
Osceola,Mississippi,South Mississippi County Regional Medical Center,870-563-7000,611 West Lee Avenue,"611 West Lee Avenue, Osceola, Mississippi, AR",35.6996791,-89.9757573834128
Murfreesboro,Pike,Peoples Pharmacy,870-285-2111,317 East 13th Street,"317 East 13th Street, Murfreesboro, Pike, AR",34.070485968212125,-93.6870360948364
Atkins,Pope,Atkins Family Pharmacy,479-641-7878,1601 B North Church Street,"1601 B North Church Street, Atkins, Pope, AR",35.260725270421936,-92.9366571974426
arkadelphia,Clark,Robert A Dorman MD,870-246-6766,2850 twin rivers dr,"2850 twin rivers dr, arkadelphia, Clark, AR",34.126031376199286,-93.08367736688189
Fayetteville,Washington,Arkansas Outpatient Eye Surgery,479-249-6006,3689 N Steele Blvd,"3689 N Steele Blvd, Fayetteville, Washington, AR",36.1184843,-94.15770778733426
Pocahontas,Randolph,St Bernards Five Rivers Medical Center,870-892-6217,2801 Medical Center Drive - Hwy 90 & Country Club Rd,"2801 Medical Center Drive - Hwy 90 & Country Club Rd, Pocahontas, Randolph, AR",33.683259,-91.73496
Siloam Springs,Benton,Siloam Springs Regional Hospital,479-215-3000,603 N Progress Ave,"603 N Progress Ave, Siloam Springs, Benton, AR",36.1898867,-94.50775726629657
Searcy,White,Stanley Pharmacy Compounding Center,501-305-4108,2413 West Beebe Capps Exp,"2413 West Beebe Capps Exp, Searcy, White, AR",35.24737640820516,-91.76963249572027
Johnson,Washington,Northwest Medical Center- Willow Creek Women's Hospital,479-684-3000,4301 Greathouse Springs Road,"4301 Greathouse Springs Road, Johnson, Washington, AR",36.1354594,-94.18545794803512
Little Rock,Pulaski,Freiderica Pharmacy,501-374-2207,400 West Capitol Ave,"400 West Capitol Ave, Little Rock, Pulaski, AR",34.7454211,-92.2750631
Piggott,Clay,Piggott Community Hospital,870-598-3881,1206 Gordon Duckworth Dr,"1206 Gordon Duckworth Dr, Piggott, Clay, AR",36.3902778,-90.205
Camden,Ouachita,Dan Martin MD,870-836-6627,476 Hospital Dr,"476 Hospital Dr, Camden, Ouachita, AR",33.57631474057916,-92.8348699534746
Mountain Home,Baxter,"Regional Family Medicine PA, East",870-425-6971,630 Burnett Dr.,"630 Burnett Dr., Mountain Home, Baxter, AR",36.3401088,-92.3961333
Mountain Home,Baxter,"Regional Family Medicine PA, Main",870-425-6971,630 Burnett Dr.,"630 Burnett Dr., Mountain Home, Baxter, AR",36.3401088,-92.3961333
Forrest City,St. Francis,"Brandy Davis, MD PA",870-494-4000,904 Holiday Dr,"904 Holiday Dr, Forrest City, St. Francis, AR",35.03921398058598,-90.78469758381068
Heber Springs,Cleburne,ReedHutchins Pharmacy,501-270-8888,408 W. Main St.,"408 W. Main St., Heber Springs, Cleburne, AR",35.4917409385119,-92.0328294071309
Harrison,Boone,Chris W. Taylor,870-741-1616,1425 Rock Springs Road,"1425 Rock Springs Road, Harrison, Boone, AR",36.255781265306126,-93.12514742857142
JONESBORO,Craighead,GIBSONS PHARMACY OF CRAIGHEAD COUNTY,870-972-9125,403 EAST MATTHEWS AVENUE,"403 EAST MATTHEWS AVENUE, JONESBORO, Craighead, AR",35.83567513238847,-90.70256048357152
Calico Rock,Izard,Izard County Medical Center,870-297-3726,61 Grasse Street,"61 Grasse Street, Calico Rock, Izard, AR",36.1267058,-92.12788356550388
Walnut Ridge,Lawrence,FAMILY MED CENTER-Lawrence Memorial Hospital,870-886-3211,1309 W Main St,"1309 W Main St, Walnut Ridge, Lawrence, AR",36.07378465,-90.96797411080232
WALNUT RIDGE,Lawrence,LAWRENCE MEMORIAL HOSPITAL,870-886-1200,1309 W MAIN,"1309 W MAIN, WALNUT RIDGE, Lawrence, AR",36.073938,-90.967527
JONESBORO,Craighead,NEA PHARMACEUTICALS DBA PARKER ROAD SPECIALITY PHARMACY,870-935-6400,1109 W PARKER ROAD,"1109 W PARKER ROAD, JONESBORO, Craighead, AR",35.80664075,-90.72079205445388
Forrest City,St. Francis,Forrest City Medical Center,870-261-0125,1601 Newcastle Road,"1601 Newcastle Road, Forrest City, St. Francis, AR",35.0400003,-90.7751811861114
Fayetteville,Washington,NW Health Physician's Specialty Hospital,479-575-7070,3873 Parkview Dr,"3873 Parkview Dr, Fayetteville, Washington, AR",36.12129955,-94.13407155920248
Little Rock,Pulaski,Arkansas Plastic Surgery,501-219-8388,9500 Kanis Road,"9500 Kanis Road, Little Rock, Pulaski, AR",34.741595674700314,-92.3568796608397
Bryant,Saline,Baptist Health Urgent Care- Bryant,501-205-7020,3304 Commonwealth Drive,"3304 Commonwealth Drive, Bryant, Saline, AR",34.62479620135539,-92.49961516779616
Benton,Saline,Baptist Health Urgent Care- Benton,501-205-7020,824 Military Road,"824 Military Road, Benton, Saline, AR",34.571032,-92.583552
Magnolia,Columbia,College Pharmacy Inc. dba Prince Pharmacy,870-234-7292,211 East Stadium,"211 East Stadium, Magnolia, Columbia, AR",33.27858,-93.238706
ROGERS,Benton,OZARK PEDIATRICS PLLC,479-544-9432,5507 W WALSH LN STE 101,"5507 W WALSH LN STE 101, ROGERS, Benton, AR",36.311312,-94.191152
Fort Smith,Sebastian,Baptist Health Urgent Care,479-226-8340,7600 Rogers Ave,"7600 Rogers Ave, Fort Smith, Sebastian, AR",35.3516505160237,-94.3486527182357
Harrison,Boone,Urgent Team of Arkansas Physicians LLC,870-204-7263,808 US 65-62,"808 US 65-62, Harrison, Boone, AR",35.287075,-92.402299
Hot Springs,Garland,Sherwood Urgent Care- Hot Springs,501-547-9481,201 Airport Road,"201 Airport Road, Hot Springs, Garland, AR",34.492555010025455,-93.08468397994908
Little Rock,Pulaski,Baptist Urgent Care- Little Rock,501-260-7992,6805 Cantrell,"6805 Cantrell, Little Rock, Pulaski, AR",34.76813275,-92.35093431506236
Lonoke,Lonoke,Sherwood Urgent Care- Lonoke,501-676-6560,1306 North Center St.,"1306 North Center St., Lonoke, Lonoke, AR",34.79379417274415,-91.89791704057689
Maumelle,Pulaski,"Urgent Team of Arkansas Physicians, LLC",501-803-9481,"123 Audubon Dr., Suite 600","123 Audubon Dr., Suite 600, Maumelle, Pulaski, AR",34.851663,-92.403843
North Little Rock,Pulaski,Baptist Health Urgent Care - North Little Rock,501-214-7177,3550 Springhill Dr,"3550 Springhill Dr, North Little Rock, Pulaski, AR",34.786580666666666,-92.22005975
Clarksville,Johnson,Rose Drug of Clarksville,479-754-2180,211 E. Main St,"211 E. Main St, Clarksville, Johnson, AR",35.47139095,-93.45796567788368
Cabot,Lonoke,Baptist Health Urgent Care,501-628-9215,402 W Main,"402 W Main, Cabot, Lonoke, AR",34.97589,-92.01893
Quitman,Cleburne,Sherwood Urgent Care - Quitman,501-365-1059,6134 Heber Springs Rd,"6134 Heber Springs Rd, Quitman, Cleburne, AR",35.3825778343064,-92.22050635741724
